fecha_compra,genero,categoria,id_producto,id_cliente,cantidad,precio_unidad,total_venta,descuento,valor_pagado
2025-07-19,Mujer,Camisetas,85111,248990032,2.0,135.42543698273647,270.85087396547294,0.1806819405112079,221.91301246823468
2025-08-01,Hombre,Ropa interior,91455,7897605064,5.0,142.6288521424289,713.1442607121446,0.04219444904478784,683.0535315419431
2025-06-28,Mujer,Zapatos,98221,3098743151,2.0,51.915380432624886,103.83076086524977,0.8605147814926059,14.482856367078353
2025-06-24,Hombre,Zapatos,61707,1499906497,1.0,72.79796522525223,72.79796522525223,0.07539573141231747,67.30930939176588
2024-10-26,nan,Pantalones,67545,663311336,2.0,4359.937669138955,8719.87533827791,0.06288607050091584,8171.516642995768
2025-07-15,Hombre,Ropa interior,92573,5997576126,2.0,3565.612809834741,7131.225619669482,0.03407366768821172,6888.238607695202
2025-02-02,nan,Ropa interior,16737,8206016326,1.0,137.94392049320595,137.94392049320595,0.1271587150942343,120.40314880822868
2024-09-21,Mujer,Ropa interior,23586,665201373,5.0,80.47805420368688,402.3902710184344,0.09729647151730547,363.2391174754485
2025-05-21,Hombre,nan,56132,9070921343,,45.501420592493375,,0.14799932895824097,
2025-08-09,Mujer,Pantalones,52729,1822678071,2.0,46.71002492374494,93.42004984748988,0.005307368853545236,92.92423518463266
2025-01-09,Mujer,Pantalones,2332,6756487991,4.0,23.342361195206223,93.36944478082489,0.06784003741213665,87.03525815374331
2025-02-09,Mujer,Ropa interior,16717,8373997477,2.0,32.523279961186624,65.04655992237325,0.09829205095764365,58.65300013986391
2025-07-15,Hombre,Ropa interior,9972,8319310340,,121.87824759044521,,0.07841090406649238,
2025-03-20,nan,Ropa interior,27609,7096600708,2.0,41.08096142832566,82.16192285665132,0.10105818869347112,73.85878775318542
2025-04-16,nan,Camisetas,92649,2519824979,5.0,11.577265560403058,57.88632780201529,0.08858753808763226,52.7583205331011
2025-03-17,Hombre,Ropa interior,66776,3828998267,3.0,88.61907860744964,265.8572358223489,0.006805848254057923,264.0478518180987
2024-09-29,nan,nan,65838,3013659054,3.0,61.71123616915558,185.13370850746674,0.1172170548045814,163.4328804511716
2025-01-17,Mujer,nan,63398,4752360143,4.0,88.43919097151985,353.7567638860794,0.10560829292388324,316.3971159417933
2025-03-30,Hombre,Pantalones,34774,9267747296,2.0,36.922785708341216,73.84557141668243,0.026584639705478686,71.88241350672473
2024-12-22,Hombre,nan,68325,383470836,5.0,116.78146700615247,583.9073350307624,0.19358866694143992,470.86949242482837
2025-03-31,nan,Zapatos,85863,9636596301,4.0,70.21157772823588,280.8463109129435,0.10798984276187301,250.51776195720262
2024-10-22,Hombre,Ropa interior,53973,7725959152,2.0,142.40010695037645,284.8002139007529,0.05939459131717493,267.8846215890737
2025-06-05,Hombre,Ropa interior,80650,7402627230,1.0,72.34535031332189,72.34535031332189,0.019353461290551002,70.94521737648165
2025-04-09,Hombre,Zapatos,98495,5089295411,3.0,2133.9284160226607,6401.785248067982,0.17466408244178527,5283.6233017248305
2025-07-22,Mujer,Camisetas,29579,8005332201,2.0,26.94336227879091,53.88672455758182,1.167574840860885,-9.030059292251119
2025-06-15,Mujer,Camisetas,55327,738613824,3.0,113.71211092219559,341.13633276658675,0.03140728166435019,330.4221678774431
2025-01-04,Hombre,Ropa interior,4651,1285479719,1.0,138.1334161733789,138.1334161733789,0.08762921078490418,126.02889393108298
2024-12-28,Hombre,Zapatos,27727,153491938,2.0,128.61503424175484,257.2300684835097,0.10803353822642044,229.44059404701167
2025-07-02,Mujer,Ropa interior,82241,2100734652,1.0,12.499256697418852,12.499256697418852,1.462240149013252,-5.777658278369778
2025-04-14,Hombre,Ropa interior,38650,4042809812,5.0,138.14507635512783,690.7253817756391,0.09129295316981052,627.6670218439962
2025-08-03,Hombre,Camisetas,6333,5161409657,4.0,143.2147587691906,572.8590350767624,1.3673202263671236,-210.42271044084836
2025-07-13,Hombre,Camisetas,21158,1793895052,5.0,45.30932683885773,226.54663419428863,0.12125128503127272,199.07756367872148
2025-07-18,Hombre,Zapatos,84820,4933579266,1.0,103.71138500171928,103.71138500171928,0.1933602207614385,83.6577287023123
2025-02-12,Mujer,Zapatos,10392,4553939523,2.0,15.601175627084023,31.202351254168047,1.1032368753015487,-3.2212332455416677
2025-03-06,Hombre,Pantalones,96807,4274048084,1.0,110.8671750242285,110.8671750242285,0.0013760842772600147,110.71461244781342
2025-04-15,Mujer,Ropa interior,28785,2445179069,5.0,25.89280105246757,129.46400526233785,0.11333178539262696,114.79161840187665
2025-05-07,Hombre,Zapatos,26332,3097346692,5.0,97.93851966450626,489.6925983225313,1.3035164018336087,-148.62973544740535
2025-02-27,Mujer,Camisetas,26110,6312204855,1.0,2749.7518491066367,2749.7518491066367,0.18759781262370945,2233.904416956231
2025-01-22,Hombre,Ropa interior,60214,5898931254,2.0,17.611974727707125,35.22394945541425,0.0527897685902069,33.364485314829786
2025-02-13,Hombre,Ropa interior,21834,233682549,5.0,11.996968740304325,59.984843701521626,0.19184068721730332,48.47731006319919
2025-06-30,Hombre,Ropa interior,33018,7475522771,4.0,51.117348494130276,204.4693939765211,0.12923708188954927,178.04436616327092
2025-05-06,Hombre,Zapatos,99640,6988423014,4.0,130.9094786517005,523.637914606802,0.10827821905897475,466.939333781422
2025-05-07,Mujer,nan,54019,4213302242,5.0,4984.171297208251,24920.85648604126,0.12317445113318089,21851.243666604354
2025-05-20,Mujer,Zapatos,35837,8423645419,1.0,33.280171030843945,33.280171030843945,0.18505655422910197,27.121457255720784
2024-11-27,nan,Ropa interior,50753,7436860937,3.0,148.41384167205877,445.2415250161763,0.09707214586225675,402.0209747558724
2025-07-14,nan,nan,10437,9297428834,5.0,75.34361109656193,376.71805548280963,0.18684641860731055,306.32963599113657
2025-05-29,Hombre,nan,10165,6815255211,4.0,4634.388091422487,18537.55236568995,0.6170584742114879,7098.798587301752
2025-06-25,Mujer,Zapatos,95087,5453021951,3.0,92.76888677488445,278.30666032465336,0.015750069055167716,273.92331120602694
2024-12-04,Mujer,Pantalones,94589,3765595773,2.0,73.87903151635561,147.75806303271122,0.173556755611656,122.1136529972913
2025-05-10,Hombre,Zapatos,48475,5649814843,,33.761332491550355,,0.06250145999622583,
2025-02-25,Hombre,Ropa interior,50357,9671403195,4.0,3773.1189811065633,15092.475924426253,0.08156174177275295,13861.507300366708
2025-01-04,Hombre,Pantalones,98370,1889471730,3.0,3110.5119543180754,9331.535862954226,0.11394739276233251,8268.23168090239
2025-08-21,nan,Ropa interior,68822,7724642161,3.0,39.59662177654695,118.78986532964083,0.16965871745531055,98.6361291311249
2025-01-03,Mujer,nan,37880,3978175045,,127.07920987507246,,0.14678251433769363,
2024-10-19,Mujer,Ropa interior,78456,3920008798,1.0,88.25257596875366,88.25257596875366,0.12048560345215509,77.61941109695121
2025-08-18,Hombre,Camisetas,57305,6598781436,5.0,30.684574232837758,153.4228711641888,0.10541069792436648,137.2504592372115
2024-09-25,Mujer,nan,295,4926571278,4.0,61.02414583505714,244.09658334022856,0.012871585943365639,240.9546731892829
2024-09-26,Hombre,Camisetas,80755,9059528399,5.0,39.937467865404,199.68733932702003,0.09058118594840554,181.59942331189686
2025-04-13,Hombre,Zapatos,10982,5606529599,,25.638629959553185,,0.11034069322525922,
2025-04-13,nan,Camisetas,6796,3968171688,1.0,117.26682185453751,117.26682185453751,0.19997096859752203,93.81686190393258
2025-08-22,Hombre,nan,23569,4657365777,1.0,92.08579965928622,92.08579965928622,0.09598114122838441,83.24729951705956
2024-10-15,Mujer,Zapatos,23023,4286957140,4.0,4934.83693439781,19739.34773759124,0.015604974616681712,19431.315717196274
2025-04-29,Hombre,Ropa interior,61944,3812393381,2.0,2110.591039805433,4221.182079610866,0.18737212302309167,3430.2502316871487
2025-09-05,Hombre,nan,17714,1314823581,5.0,4695.42330910682,23477.1165455341,0.19960592122920412,18790.945069657377
2025-01-16,Mujer,Pantalones,59769,6999538195,4.0,113.60556265020189,454.42225060080756,0.13690148724524284,392.21116865622656
2025-07-29,Mujer,Pantalones,32101,3475640398,4.0,125.44717766282471,501.78871065129886,0.11576040112962482,443.70144822398726
2024-12-02,Mujer,Zapatos,49004,6427649171,,125.81660992140054,,0.15486866454337933,
2025-08-25,Mujer,Ropa interior,89319,2175635732,1.0,57.83324037851798,57.83324037851798,0.16328013127694815,48.390221297342265
2025-02-13,Hombre,Zapatos,36929,2226180341,2.0,122.40170238501508,244.80340477003017,1.4542586456857474,-111.20406311009373
2024-11-19,Mujer,Ropa interior,35825,5628509580,,16.9858495518534,,0.04477963691295697,
2024-12-06,Mujer,Pantalones,22541,6033938661,3.0,29.98230861306603,89.94692583919809,0.1977542977495318,72.15953468513825
2024-12-20,Mujer,Pantalones,37629,648403799,1.0,3757.6504109104944,3757.6504109104944,1.1990356364099843,-747.9063409418094
2025-02-15,Mujer,Camisetas,78923,9649307092,3.0,143.70370367046365,431.11111101139096,0.6550947625709892,148.69248010166842
2024-11-19,Hombre,Ropa interior,10139,3200158094,3.0,12.472149376554771,37.41644812966432,0.03660666507507322,36.046756744682845
2025-06-07,Mujer,Pantalones,35855,7127280561,,79.95092384862909,,0.692338477156696,
2024-12-15,Mujer,Pantalones,11648,1837338814,2.0,37.78777999016975,75.5755599803395,1.3867083367987045,-29.225699102627825
2025-02-04,Mujer,Zapatos,11274,7897773704,5.0,145.93518454389982,729.6759227194991,0.015848503799079518,718.1116510861823
2025-07-13,Mujer,Ropa interior,86422,1894158344,4.0,2448.866387408573,9795.465549634291,1.4199795045412307,-4113.8947682861035
2024-12-27,Mujer,nan,81296,1310509299,1.0,63.2240989720665,63.2240989720665,0.11623167332163027,55.875456154290845
2024-12-15,Hombre,Ropa interior,94039,9626384084,2.0,4358.206848681031,8716.413697362063,0.09837429533648417,7858.942642022792
2024-10-20,Mujer,Ropa interior,30315,4934328620,4.0,75.57749661978086,302.30998647912344,0.1377668308759463,260.6616976997444
2024-10-12,Hombre,Zapatos,80075,5657447584,1.0,2699.1884038490452,2699.1884038490452,0.10410915587860364,2418.1781775670056
2025-08-15,Mujer,Camisetas,80642,925391269,3.0,17.385162368189853,52.15548710456956,1.4557019635517778,-23.767357883551774
2025-07-08,Hombre,nan,64083,1894878611,5.0,72.1047333657515,360.5236668287575,0.1706392172496265,299.0041905211332
2024-12-02,Mujer,Zapatos,41009,8509558280,2.0,135.02238715317327,270.04477430634654,0.10347485271610096,242.10193105824462
2025-04-12,Hombre,Camisetas,38185,4412466574,5.0,2802.390230400346,14011.95115200173,0.03435330401986005,13530.594334165586
2025-08-18,Hombre,Zapatos,68140,8490655714,1.0,134.3776028748007,134.3776028748007,0.18315967572318023,109.76504470779389
2024-12-14,Mujer,Zapatos,26090,6658408873,1.0,87.22200791982063,87.22200791982063,0.11090730843142059,77.54844978544926
2025-04-07,Mujer,Pantalones,31647,404932140,3.0,61.594440357944805,184.78332107383443,0.18894793369730511,149.86889437520773
2024-12-21,nan,Pantalones,35839,1116869096,5.0,52.34824913432243,261.74124567161215,0.012465034498009155,258.4786320147636
2024-12-22,Hombre,Pantalones,33887,8187701371,1.0,142.89867579758277,142.89867579758277,0.6936639560358849,43.77501503154214
2024-09-11,Hombre,Ropa interior,95318,4330688772,4.0,3916.4528780438577,15665.81151217543,0.14800100888033224,13347.255603444342
2025-01-10,Hombre,nan,95981,2138478939,4.0,52.84363640600767,211.37454562403067,0.01817516531372072,207.5327783142013
2025-06-29,Hombre,Zapatos,67313,1680307064,1.0,121.40559223575363,121.40559223575363,0.018094424701014588,119.2088278887617
2024-10-19,Hombre,nan,7199,3780752439,3.0,140.17470287563802,420.5241086269141,0.018810923298646132,412.61366187430167
2025-02-22,Hombre,Zapatos,56721,8512775128,2.0,65.01628734536231,130.03257469072463,0.05611367747204206,122.73596873367008
2024-11-13,Mujer,Ropa interior,6754,3897969736,4.0,49.58952935025033,198.35811740100132,0.1213902595494148,174.27937404596048
2024-10-25,Hombre,Zapatos,83798,1164325612,2.0,29.642635448994298,59.285270897988596,0.5858517841270994,24.552889169943573
2025-07-01,Mujer,Camisetas,70116,8545998704,1.0,95.73418402438067,95.73418402438067,0.15968772715479854,80.4466097665081
2024-10-21,nan,Pantalones,19911,7981720696,1.0,13.972874772376727,13.972874772376727,0.04751925592754076,13.308894160024678
2025-03-01,Mujer,Ropa interior,60219,2862109355,1.0,111.52285403102056,111.52285403102056,0.0728612446519002,103.39716007918821
2024-12-04,Hombre,nan,44519,9521517769,2.0,34.94043780046539,69.88087560093078,0.12307056308045916,61.28059689216871
2025-01-30,Mujer,Pantalones,20036,5966479261,1.0,36.70784786786026,36.70784786786026,0.16951741596687409,30.48522835159546
2025-08-05,Mujer,Pantalones,37571,2403496910,1.0,3949.8606771493223,3949.8606771493223,0.0761374161247139,3649.12849113856
2025-01-13,nan,nan,46527,4257308848,2.0,102.8152984444392,205.6305968888784,0.18381501551940474,167.83260553048476
2024-10-04,Hombre,Zapatos,48844,8151106487,,40.153029002557616,,0.14661430646213378,
2025-03-12,Mujer,Ropa interior,55235,3817014,4.0,137.48641627347203,549.9456650938881,0.04498067233825551,525.208739328456
2024-12-13,Hombre,Zapatos,84525,9880313669,4.0,43.93872665469786,175.75490661879144,0.1593842752878814,147.7423381990661
2025-03-09,Hombre,Pantalones,6251,5345868287,2.0,144.29339873218248,288.58679746436496,0.14004462134552914,248.1717686881491
2024-10-13,Hombre,Camisetas,68933,5580213449,3.0,140.17077067032469,420.51231201097403,0.10892170790061553,374.7093927935022
2025-04-15,Hombre,Ropa interior,78329,3731592565,2.0,122.98350741861948,245.96701483723896,0.10962629040966472,219.00256343749348
2025-05-24,Hombre,Pantalones,99086,2457291276,4.0,2710.4706616857625,10841.88264674305,0.0862396267597485,9906.882733914936
2024-11-05,Mujer,Camisetas,78274,9350132581,4.0,94.91066691874053,379.6426676749621,0.1318388838052413,329.59100212385096
2024-10-01,Hombre,Pantalones,89005,9389851263,3.0,48.4644976457581,145.3934929372743,0.18679944425574407,118.23406925818999
2025-05-11,nan,Ropa interior,82926,8178226686,,2813.3291836567714,,0.16831498851355753,
2024-11-25,Hombre,Zapatos,60370,8561310900,5.0,4809.310518176572,24046.55259088286,0.7445228462190563,6143.344814162531
2025-06-13,Hombre,Ropa interior,62378,2783986544,2.0,58.574380862937396,117.14876172587479,1.1880847024190135,-22.033889987967083
2024-12-04,Mujer,Camisetas,50488,1463718166,5.0,125.29108469409735,626.4554234704867,0.12580790434399686,547.6423794787337
2025-07-08,Mujer,Pantalones,97763,1540521378,5.0,79.73924865811502,398.69624329057507,0.11452730202319204,353.0346382197233
2025-06-18,Hombre,Zapatos,94527,521276449,3.0,82.16326010093928,246.48978030281785,1.4212856266509837,-103.84260155793591
2024-12-26,Hombre,Camisetas,22230,7440861147,5.0,42.67013057334887,213.35065286674435,0.1646335031912307,178.22598747715605
2025-06-21,Mujer,Zapatos,17977,3985992159,1.0,74.45338657034883,74.45338657034883,0.04548453275470232,71.06690907019129
2025-07-16,Hombre,Ropa interior,48121,2299512161,1.0,143.34774076305305,143.34774076305305,0.1328047101154004,124.31048560531822
2025-06-17,Hombre,nan,27915,9918954455,2.0,134.58358758313534,269.1671751662707,0.7015628856442805,80.3294750359023
2025-07-30,Mujer,Pantalones,63623,9621969341,1.0,18.46349172719724,18.46349172719724,0.07541235432104453,17.07111634706217
2024-11-09,Mujer,Camisetas,95160,7660869126,1.0,71.8026848540386,71.8026848540386,0.19358353483857796,57.90286730909339
2025-02-01,Mujer,Camisetas,41065,1508895397,5.0,43.169186849302896,215.84593424651447,0.11074348529569925,191.94240320114915
2024-11-28,Hombre,Zapatos,5422,4904424526,1.0,93.26298260110465,93.26298260110465,0.18935967150055966,75.60273485259707
2025-02-08,Hombre,Camisetas,75504,4961105256,3.0,89.16857140465027,267.5057142139508,0.07728373884359685,246.83187245746996
2025-08-08,Mujer,Pantalones,15707,253194324,1.0,43.35582787594811,43.35582787594811,0.10354268028251604,38.866649251805015
2025-02-09,Hombre,Camisetas,67904,833614426,2.0,64.84345174851373,129.68690349702746,0.10324499499704808,116.2973797942942
2024-10-29,Hombre,Camisetas,92602,4632122171,5.0,73.61567381150205,368.07836905751026,0.07368806348252883,340.95538683185475
2024-12-28,Hombre,Pantalones,40311,9959394168,,85.96811534789154,,0.07924483828603744,
2024-12-09,nan,Ropa interior,97097,7513474343,,108.22225440147864,,0.18596436451285167,
2024-11-27,Hombre,Camisetas,10751,9615136249,3.0,88.71065147228941,266.1319544168682,0.13603023996763852,229.929960794485
2025-01-31,Mujer,Ropa interior,34065,535387593,2.0,16.733563974154944,33.46712794830989,0.0021744505212639266,33.394355334497476
2024-12-30,Hombre,Pantalones,81268,520318919,5.0,143.3525798313537,716.7628991567685,0.08151228438825014,658.3379178817554
2025-04-24,Mujer,Camisetas,37547,3087392577,4.0,16.73143948287062,66.92575793148248,0.06195620303966192,62.77929208449629
2025-01-01,Mujer,Ropa interior,81985,4614439271,2.0,29.526372090665326,59.05274418133065,0.14876228119146676,50.267923246299794
2024-10-27,Hombre,Camisetas,25434,1730345276,1.0,12.638474202591063,12.638474202591063,0.07817183344580408,11.650501502217022
2025-02-09,Mujer,Zapatos,47565,7544320534,2.0,19.73637433392384,39.47274866784768,0.06822606195772188,36.77967847159352
2025-06-20,Hombre,Pantalones,72875,3345298574,3.0,149.94920574477584,449.8476172343275,0.07993627295557655,413.8884753146686
2025-01-28,Mujer,Ropa interior,85738,1588591533,4.0,67.95045234914008,271.8018093965603,0.13375042831431017,235.44820097316588
2024-10-11,Mujer,Pantalones,60713,5758329493,3.0,135.96697983819118,407.90093951457357,0.11026053967808956,362.9255617884969
2025-06-22,Mujer,Pantalones,43804,3074310413,,81.15570115460423,,0.06092248836281109,
2024-11-11,Mujer,Camisetas,4029,6452099177,1.0,128.8420733671641,128.8420733671641,0.11132121404922896,114.49921733931154
2024-10-02,Hombre,Camisetas,94771,9031937735,,139.29748910720792,,0.01549086489689584,
2024-11-27,Mujer,Ropa interior,16760,2590067933,2.0,133.54112492215242,267.08224984430484,0.15458251185861727,225.7960047905214
2025-06-11,Hombre,Camisetas,56997,5608305888,5.0,4904.038670411461,24520.193352057304,0.08859318655930798,22347.87128794819
2024-09-30,Hombre,Zapatos,12736,4469985250,3.0,2020.573272095054,6061.719816285162,0.18560199183546217,4936.652544434144
2025-03-13,Mujer,Zapatos,6533,1364116108,,104.77286387339655,,0.18457372690926147,
2025-02-15,Hombre,Camisetas,68288,9543216140,4.0,114.8614117983826,459.4456471935304,0.19550241929250015,369.62291163378677
2025-04-06,nan,Pantalones,94109,4148693463,2.0,31.989359530690827,63.97871906138165,0.13605870486225452,55.27385740714403
2025-08-31,Mujer,Pantalones,75607,1386103391,1.0,29.08016411527608,29.08016411527608,0.07727754651546835,26.83292038018038
2024-12-18,Hombre,Ropa interior,55160,3552690356,3.0,4486.954203707805,13460.862611123415,0.09789503266966526,12143.111026045613
2025-08-13,Mujer,nan,20312,736628751,2.0,67.07442412874714,134.14884825749428,0.16414309454833415,112.12924117441426
2025-04-30,Mujer,Zapatos,37373,422396086,1.0,4714.309251989374,4714.309251989374,0.16583356972213276,3932.518519957899
2025-08-03,nan,Pantalones,35884,145867820,3.0,87.12374503387282,261.3712351016185,0.02648498059734139,254.44882301124895
2025-03-01,Mujer,Pantalones,8952,4352085676,1.0,2435.6847167068177,2435.6847167068177,0.006713053655758139,2419.3338345150546
2024-09-06,Mujer,nan,12800,5673652789,2.0,109.24418369515055,218.4883673903011,0.15355227275507013,184.93898200697564
2025-01-23,Hombre,Camisetas,8202,7739092620,2.0,80.53644666791251,161.07289333582503,0.16699517885801138,134.17449670403153
2024-11-27,Mujer,Zapatos,91616,9831271507,5.0,108.16751797223326,540.8375898611663,0.0007839867855399696,540.4135803375918
2025-01-21,Mujer,nan,16651,1048190862,5.0,79.10132475000471,395.50662375002355,0.09996213025372164,355.970939110514
2025-08-15,Mujer,Ropa interior,5955,1873441079,4.0,80.37947696597271,321.51790786389085,0.07842558638479807,296.3026774064518
2025-08-21,Mujer,Camisetas,60374,1193392368,4.0,75.52125483040673,302.08501932162693,0.08702285621987796,275.79671811902193
2025-07-06,Mujer,Zapatos,71512,9805565095,3.0,132.39334348234797,397.1800304470439,0.14862464513845966,338.14928936576945
2025-05-18,nan,nan,57664,6023870504,3.0,125.11919849818051,375.35759549454156,0.0067161458795526935,372.8366391262021
2024-11-14,Mujer,Ropa interior,18929,4671049601,4.0,98.32563144250202,393.30252577000806,0.10515391353110842,351.9452259836221
2024-11-05,Hombre,Pantalones,14180,9452781869,2.0,52.265610261080866,104.53122052216173,0.018978584283873848,102.54736594318568
2025-06-03,Mujer,Camisetas,16385,6516835115,1.0,57.24405177234831,57.24405177234831,1.2341498978511822,-13.403688875083143
2025-04-06,Hombre,Ropa interior,15550,2180379543,,63.168615838924225,,0.10373034815833591,
2024-09-09,Mujer,Ropa interior,67535,1385299312,3.0,125.75265046449803,377.25795139349407,0.17843375979164872,309.94239671505784
2025-07-31,Hombre,Zapatos,14914,2810727180,2.0,119.17569492266139,238.35138984532279,0.6949180769224593,72.71670038221568
2025-06-23,nan,Ropa interior,75122,6904629477,4.0,54.83998761504935,219.3599504601974,0.05984405541399247,206.23256142924672
2024-12-18,Hombre,Zapatos,18151,8659556894,5.0,47.028646976216564,235.14323488108283,0.07401365080284031,217.73942560594412
2025-03-06,Mujer,nan,29347,6108907038,5.0,86.00629390691665,430.03146953458327,0.09388792006480245,389.6567092975708
2025-08-17,nan,Zapatos,73439,4783397490,2.0,31.90169181171727,63.80338362343454,0.5602563913633009,28.057130157800778
2025-06-09,Mujer,Zapatos,52190,4701572539,1.0,2319.1437598164366,2319.1437598164366,0.14636521106564393,1979.7017939193329
2025-05-13,Hombre,Pantalones,51310,2203139635,5.0,54.12800421965606,270.64002109828033,0.05816828875757114,254.8973542016804
2025-06-01,Mujer,Ropa interior,84276,8672725654,4.0,103.75925822048524,415.03703288194095,0.12594196373691816,362.76645393724544
2025-02-17,Hombre,Camisetas,36236,3088483909,1.0,106.20757559874654,106.20757559874654,0.7798618874087496,23.380335235200604
2025-06-30,Hombre,Ropa interior,11011,347700653,1.0,36.995199712843416,36.995199712843416,0.13405553312073568,32.0357884924301
2025-08-03,Hombre,Ropa interior,63088,2578980430,2.0,105.5208126557321,211.0416253114642,0.1675650200173223,175.67843114166047
2025-05-26,Mujer,Zapatos,4820,657825494,,100.94463341520253,,0.07848917448254494,
2025-08-24,Mujer,Camisetas,48094,9229461834,3.0,88.66853256683109,266.00559770049324,0.1238215634421155,233.06836870886377
2024-11-02,Hombre,Camisetas,61965,1579625411,3.0,104.8975405257495,314.69262157724853,1.3782766782449232,-119.04087955842822
2024-12-06,Hombre,Pantalones,12234,9675050121,2.0,81.02562218156669,162.05124436313338,0.15761059452814563,136.51025139503412
2025-05-24,Mujer,Pantalones,7936,7605093782,1.0,100.24106634915405,100.24106634915405,0.06786727456481467,93.4379783765662
2024-10-18,Mujer,Camisetas,14356,3350579814,5.0,18.00770695602586,90.0385347801293,0.16035551460728245,75.60035920097596
2025-05-08,Mujer,Pantalones,94764,288099865,,4660.040640576539,,0.08506263967865826,
2025-01-17,Mujer,Zapatos,30249,427384741,2.0,81.95630715581045,163.9126143116209,0.15860213550123636,137.9157236462073
2025-03-31,Hombre,Ropa interior,52217,3540946252,3.0,125.16947536738851,375.5084261021656,0.008774905366900487,372.21337519864534
2025-07-23,Mujer,nan,36006,9524657615,3.0,26.91792344141386,80.75377032424157,0.1189529359132807,71.14787225810628
2024-09-27,Hombre,Camisetas,11833,7026163862,3.0,75.22151553131177,225.6645465939353,0.006480244769588972,224.2021850961883
2025-05-22,Mujer,Zapatos,30069,9770528657,3.0,18.731433313169997,56.19429993950999,0.129700224841747,48.90588660253097
2024-10-05,Mujer,Pantalones,10993,125500158,4.0,32.126295575346354,128.50518230138542,0.09498048640579965,116.29969758073386
2025-04-02,Mujer,Camisetas,24717,8577182471,5.0,93.65550629207817,468.27753146039083,0.1364955085743906,404.35975164974457
2025-02-08,Hombre,nan,33297,5673707836,2.0,110.66681386413723,221.33362772827445,1.0667164819102553,-14.766600970464593
2025-06-24,Hombre,Pantalones,61443,545242155,1.0,70.71638345149859,70.71638345149859,0.1899985019152609,57.280376534848706
2025-06-14,Hombre,Pantalones,67691,8844405105,4.0,97.2820738920812,389.1282955683248,0.682114254574301,123.69833830296866
2025-04-16,Hombre,Pantalones,7626,4115641694,5.0,14.836494331619601,74.18247165809801,0.14182972555627735,63.66119206174364
2025-08-12,Mujer,Zapatos,46969,5296049405,5.0,22.540018026936604,112.70009013468302,1.4361956376855112,-49.159287683512645
2024-12-01,Mujer,Zapatos,8180,9391110740,5.0,2609.0038196329756,13045.019098164878,0.023330578358963683,12740.671257900964
2024-09-13,Mujer,Pantalones,97229,9755842670,4.0,54.284973523270374,217.1398940930815,0.15237360843375045,184.05350489519626
2024-11-18,Hombre,Camisetas,26119,464395854,3.0,108.33047785889417,324.99143357668254,1.3792143075324645,-123.24140143776462
2024-12-24,Hombre,Zapatos,99702,4133424618,4.0,74.36841037550128,297.47364150200514,0.11238097242608132,264.0432643988823
2025-07-05,Mujer,Ropa interior,72726,6728583858,2.0,113.92882971304394,227.85765942608788,0.7597933616434828,54.73292239452476
2025-01-27,Mujer,Ropa interior,57289,813644791,4.0,55.11608897543195,220.4643559017278,0.08077441762785811,202.6564759460649
2024-10-18,Hombre,Pantalones,98897,4345682113,3.0,114.86097778910728,344.58293336732186,0.0372907019454336,331.73319390363787
2024-09-14,Hombre,Pantalones,32033,596062186,5.0,92.1298839870107,460.6494199350535,0.07057924031995566,428.1371338222092
2024-09-25,Hombre,Zapatos,90415,2198045855,5.0,4861.329651592212,24306.64825796106,0.12867391914652068,21179.01656529326
2025-01-24,Hombre,Camisetas,41923,7221520665,1.0,4344.13405783399,4344.13405783399,0.18655146174578077,3533.7294993254286
2025-08-12,Mujer,Camisetas,86554,2300247297,4.0,15.388501823470783,61.55400729388313,0.1969183862205302,49.43289151216492
2025-07-28,Hombre,Ropa interior,42626,3435707416,4.0,119.21311272470348,476.8524508988139,0.16750667314256,396.97648326887764
2025-04-01,Hombre,Camisetas,53048,346290483,4.0,4884.0035154105735,19536.014061642294,0.06892138522000504,18189.564910836412
2025-03-30,Hombre,Ropa interior,1654,4937522555,3.0,102.49508095194426,307.4852428558328,0.17256759162193375,254.4232550369163
2025-02-24,Mujer,nan,38862,359715722,1.0,105.72487606723877,105.72487606723877,0.07930459506329197,97.34040758260966
2025-06-24,Mujer,nan,22675,3446291411,3.0,22.812982007212042,68.43894602163613,0.11293525963551716,60.70977588350151
2025-04-17,Mujer,Zapatos,74238,2846400241,1.0,127.29943537574952,127.29943537574952,0.011948651639989483,125.77837876847734
2024-11-27,Mujer,Ropa interior,87695,6992393152,1.0,110.8283841437687,110.8283841437687,0.06127178607338726,104.03773109965252
2025-08-31,Mujer,Camisetas,37457,19873604,2.0,117.0873902767263,234.1747805534526,0.07522754713081131,216.55838621252036
2025-04-04,Mujer,Zapatos,95062,2521277787,5.0,92.1040342050664,460.520171025332,0.1722769093479717,381.18317926868843
2024-11-05,Hombre,Zapatos,76382,1789473331,1.0,50.56643316981681,50.56643316981681,0.13612921607006775,43.682864262950176
2025-04-07,Mujer,nan,35565,8685009920,2.0,4508.662767053593,9017.325534107185,0.07115905358698141,8375.661183214397
2025-05-23,nan,Ropa interior,92497,4744069358,1.0,147.04543052152192,147.04543052152192,0.06495903967818453,137.49350056577865
2025-07-11,Hombre,Ropa interior,91055,4436912717,3.0,81.87140306363844,245.61420919091532,0.6920322181824333,75.64126318740199
2024-11-14,Mujer,Camisetas,13336,763609225,1.0,64.28937121504615,64.28937121504615,0.06296520410503433,60.24137783470644
